Year,Month,Lond,Latd,School,Bet_cp,Skj_cp,Yft_cp,Sum_cp,Chla,SSHA,SST
2005,2,155.5,-2.5,3,0.43,16.49,1.29,18.2,0.10339957,0.73265306,29.36326241
2005,5,160.5,3.5,3,0,16.53,0,16.53,0.07462775,1.36068966,29.283125
2005,6,171.5,1.5,4,1.32,16.69,3,21,0.18298444,-2.95376344,29.3465035
2005,9,150.5,2.5,3,3.38,16.72,10.2,30.3,0.063576,-1.23111111,29.39840278
2005,5,150.5,0.5,2,1.045,16.805,3.155,21.01,0.06897475,3.86805556,29.66465278
2005,1,158.5,-0.5,3,0.43,16.81,1.28,18.52,0.0433975,3.24537815,29.07439716
2005,9,154.5,1.5,2,0.67,16.845,6.015,23.525,0.07153333,-0.94936709,29.39763889
2005,8,151.5,0.5,1.5,0.77,16.86,14.495,32.13,0.06014925,-0.66344086,29.25562044
2005,7,157.5,3.5,3,0.47,16.89,1.43,18.8,0.048987,-1.70531915,30.13805556
2005,6,170.5,0.5,4,1.92,17.02,4.37,23.31,0.18058219,-1.47948718,29.44138889
2005,4,159.5,-0.5,1,0,17.06,0,17.06,0.07129891,-0.008,29.365625
2005,7,164.5,1.5,3,3.04,17.07,9.16,29.27,0.072063,-0.021875,30.13552448
2005,11,165.5,-1.5,4,0.24,17.2,0.56,18,0.135664,9.09636364,29.76701389
2005,7,171.5,-2.5,1,0.06,17.22,1.16,18.44,0.18533442,-2.45070423,29.59027778
2005,12,155.5,-5.5,2.66666667,2.74666667,17.24,7.31,27.29666667,0.04850685,14.49,30.75006944
2005,8,164.5,3.5,3.5,0.225,17.275,0.685,18.185,0.04494894,0.62987013,29.90131944
2005,8,153.5,1.5,2.66666667,0.39333333,17.28,1.23,18.90333333,0.11093656,-1.6969697,29.21451389
2005,2,150.5,-1.5,3,0,17.3,0,17.3,0.10757067,-0.10108108,29.39857143
2005,10,162.5,-6.5,3,0,17.34,0,17.34,0.09726592,4.06296296,29.90513889
2005,6,160.5,-0.5,3.5,2.13,17.36,4.85,24.34,0.07751137,1.23457944,29.81652778
2005,7,153.5,-0.5,2,1.08,17.395,3.265,21.74,0.0641015,-0.13758389,29.69915493
2005,11,160.5,-6.5,2,0.435,17.405,1.32,19.16,0.07575031,12.72340426,29.95277778
2005,9,157.5,-1.5,2,0.405,17.475,7.66,25.54,0.07245736,5.65581395,29.5293617
2005,9,157.5,-3.5,2,0.335,17.475,1.01,18.82,0.07154973,9.85454545,29.93823944
2005,7,176.5,3.5,4,1.02,17.5,2.32,20.83,0.10533619,-8.8919708,29.51770833
2005,10,159.5,-6.5,5,0.6,17.5,1.9,20,0.07500292,4.28472222,29.62541667
2005,12,172.5,-3.5,4,0,17.5,0,17.5,0.15184019,3.36538462,30.0005482
2005,10,155.5,-3.5,2,0.63,17.56,11.91,30.1,0.05726806,1.71086957,29.65645833
2005,9,154.5,3.5,3,0,17.56,0,17.56,0.08203913,0.53962264,29.46340278
2005,11,163.5,-6.5,2,0,17.605,0,17.605,0.090598,10.71515152,30.20333333
2005,2,148.5,1.5,3,0.63,17.72,1.9,20.25,0.09086325,0.26923077,29.48638889
2005,3,154.5,-2.5,2,0,17.86,0,17.86,0.151171,4.22467532,29.35347222
2005,1,154.5,-6.5,2,0.17,18.00333333,0.51666667,18.69,0.18465836,-0.07803468,29.14731183
2005,12,159.5,-4.5,2.5,3.9,18.08,20.8,42.785,0.07343733,9.88646617,30.79411157
2005,2,161.5,-0.5,3.5,0,18.225,0,18.225,0.06166262,10.19107143,29.79768116
2005,4,158.5,-5.5,2,0.75,18.26,8.075,27.085,0.08088863,13.43076923,29.95784722
2005,1,141.5,2.5,1,0.92,18.28,17.36,36.55,0.09311927,-8.20571429,29.43805556
2005,5,170.5,3.5,1,0,18.28,0,18.28,0.18267888,-4.84196429,29.0006338
2005,8,147.5,0.5,2,3.385,18.32,12.785,34.48,0.07828267,-0.45862069,28.95034722
2005,12,156.5,-5.5,2.66666667,0.35666667,18.38,1.08,19.82,0.0590205,10.82058824,30.61443564
2005,7,147.5,2.5,3,0,18.4,0,18.4,0.06765433,-4.7,29.475625
2005,4,165.5,-1.5,3,0,18.46,0,18.46,0.11256433,0.86349206,29.91041667
2005,12,160.5,-7.5,3,1.2,18.48,3.63,23.32,0.06282425,10.392,30.53182033
2005,1,154.5,-8.5,1,0.08,18.52,1.47,20.06,0.13217264,9.27570093,28.95834532
2005,11,156.5,-9.5,2,0,18.555,0,18.555,0.118561,11.63972603,29.86359712
2005,9,153.5,-1.5,1.5,1.24,18.56,23.385,43.185,0.08871771,0.30140845,29.28594406
2005,5,169.5,1.5,1,0,18.58,0,18.58,0.19862975,-4.22682927,29.30631944
2005,11,156.5,-0.5,2,0.065,18.6,0.2,18.865,0.04817958,7.57938931,29.79159722
2005,8,152.5,4.5,2,0,18.695,0,18.695,0.07274792,-8.975,29.24673611
2005,4,164.5,-3.5,3,1.86,18.73,5.63,26.22,0.08604919,7.34521739,29.68125
2005,1,149.5,-0.5,2.5,0.21,18.75,2.8,21.755,0.1436476,-1.92432432,28.66754902
2005,8,171.5,-1.5,2,0,18.75,0,18.75,0.183393,-1.96956522,29.73631944
2005,2,154.5,-8.5,3,0.94,18.8,2.82,22.56,0.14853013,0.45142857,29.1596124
2005,12,152.5,-0.5,2.5,0,18.805,0,18.805,0.09739875,8.96428571,30.23909836
2005,9,156.5,-0.5,2,0.755,18.815,3.62,23.185,0.064248,2.66,29.58248175
2005,9,158.5,-0.5,2.5,3.4,18.82,36.92,59.14,0.06536894,1.05625,29.51661972
2005,6,160.5,5.5,2,0.39,18.89,7.385,26.67,0.06362006,3.84941176,29.53381944
2005,11,159.5,-3.5,3.5,1.485,18.89,4.49,24.865,0.086541,6.44492754,30.16236111
2005,2,152.5,-2.5,2,0.585,18.92,1.77,21.28,0.14102536,1.11875,29.28916031
2005,10,152.5,-1.5,2,0.22,19.005,4.135,23.36,0.057909,6.44018692,29.85909722
2005,3,165.5,-1.5,3,0,19.13,0,19.13,0.07511789,2.90441176,29.77493056
2005,9,161.5,-2.5,4,0.65,19.15,1.48,21.28,0.0809824,4.91209677,30.17527778
2005,6,150.5,-0.5,2,1.05,19.29,3.165,23.505,0.06379675,-1.37142857,29.73659722
2005,5,177.5,-1.5,1,0,19.29,0,19.29,0.12764289,-2.69264706,29.33506944
2005,3,149.5,-0.5,1,0,19.32,0,19.32,0.0778784,-3.86557377,29.71104167
2005,10,158.5,-0.5,4,1.775,19.335,5.555,26.665,0.05967056,4.68333333,29.96916667
2005,10,157.5,-3.5,2,0.27,19.45,0.81,20.525,0.06732612,3.44857143,30.09715278
2005,8,167.5,0.5,2,0.075,19.46,1.42,20.955,0.08813469,4.52972973,30.01638889
2005,9,152.5,0.5,2,1.58,19.5,10.115,31.2,0.08529971,0.37159091,29.33854167
2005,6,160.5,0.5,2.66666667,2.39666667,19.53,6.59333333,28.52,0.074326,2.69689922,29.89784722
2005,5,157.5,0.5,3,1.27,19.59,3.84,24.7,0.07496133,3.19464286,29.83291667
2005,3,141.5,0.5,1,1.71,19.68,32.28,53.67,0.11529667,-2.03174603,29.63791667
2005,11,157.5,-5.5,3.5,0.99,19.775,2.93,23.695,0.06330838,7.12613636,30.025
2005,3,145.5,3.5,2,0.52,19.79,1.565,21.875,0.0678544,1.9020979,29.34777778
2005,12,163.5,-7.5,3,0,19.86,0,19.86,0.08958983,14.86186441,30.17943074
2005,6,160.5,2.5,2,0.98,19.915,2.965,23.86,0.06292213,0.80878049,29.76993056
2005,11,158.5,-0.5,3,0.5,19.92,1.5,21.91,0.04753656,11.63037975,30.00527778
2005,1,158.5,-2.5,3,0,19.96,0,19.96,0.045901,5.38202247,29.39044444
2005,10,155.5,-0.5,1,0.34,20,6.33,26.67,0.06177744,3.01016949,29.913125
2005,12,154.5,-9.5,2,0.295,20,5.54,25.835,0.09997356,3.28933333,29.54812854
2005,11,173.5,-0.5,3,1.24,20,3.76,25,0.16606169,2.69172932,29.08833333
2005,9,152.5,4.5,3,0,20,0,20,0.07718783,-2.8,29.39180556
2005,12,167.5,-4.5,4,0,20,0,20,0.09721375,7.38135593,31.1705104
2005,3,150.5,1.5,1,0.01,20.11,0.18,20.3,0.06034267,-1.39850746,29.64145833
2005,3,171.5,-1.5,2,0,20.21,0,20.21,0.12814767,3.66478873,29.53520833
2005,2,147.5,2.5,2,0.64,20.215,12.02,32.87,0.09512492,4.57971014,29.00354167
2005,10,175.5,-2.5,1,2.24,20.27,42.21,64.72,0.18591294,3.0036036,29.63465278
2005,10,157.5,-1.5,3,1.05,20.33,3.18,24.57,0.07001783,5.58717949,30.15868056
2005,7,156.5,3.5,2.66666667,0.86666667,20.34666667,2,23.21666667,0.04268183,-1.29823009,30.09352113
2005,12,156.5,-2.5,3,0.72,20.39,2.19,23.3,0.0545436,9.35392157,30.57695906
2005,5,156.5,2.5,1,0,20.41,0,20.41,0.06402808,-2.03960396,29.60131944
2005,9,152.5,3.5,2,1.925,20.475,5.81,28.21,0.089631,-3.61147541,29.69243056
2005,4,156.5,-0.5,3,2.12,20.48,6.41,29.01,0.05521017,4.27575758,29.32270073
2005,7,157.5,2.5,2,0.45,20.53,1.36,22.34,0.05949775,-2.27692308,30.14937063
2005,11,157.5,-2.5,2,0.325,20.76,0.98,22.06,0.05725231,8.11551724,30.43375
2005,8,154.5,-0.5,3,0,20.83,0,20.83,0.06731594,2.4814433,29.22347222
2005,8,167.5,-1.5,4,0,20.83,0,20.83,0.10328325,2.16917293,30.15645833
2005,10,152.5,-0.5,2,1.28,20.835,12.925,35.04,0.06551706,5.81704545,29.97631944
2005,12,160.5,-4.5,2,1.415,20.835,8.81,31.06,0.07255267,6.83383459,30.72534615
2005,7,167.5,-1.5,2,0,20.835,0,20.835,0.13728158,-3.75433526,30.08444444
2005,11,156.5,-1.5,2,0.17,20.89,0.51,21.57,0.05001322,5.43678161,30.00104895
2005,7,170.5,-4.5,1,0,20.89,0,20.89,0.11901708,-1.85585586,29.86111111
2005,5,167.5,3.5,1,0,20.9,0,20.9,0.13652238,-2.91904762,29.19916667
2005,3,144.5,0.5,2,0.07,20.905,1.36,22.335,0.10888167,-1.05106383,29.28798611
2005,9,160.5,-1.5,4,0.14,20.99,0.33,21.46,0.06901775,4.53095238,29.86236111
2005,7,161.5,5.5,3,1.45,21.01,4.38,26.85,0.04542969,-6.21494253,29.64333333
2005,8,153.5,4.5,2,0,21.03,0,21.03,0.06601867,-9.45145631,29.2658042
2005,9,166.5,-4.5,4,0.6,21.04,1.38,23.02,0.12834725,4.23448276,29.81756944
2005,3,170.5,-1.5,3,0,21.04,0,21.04,0.1174025,6.46339869,29.46840278
2005,6,162.5,0.5,2,0.4,21.045,1.2,22.645,0.0795715,-0.38557692,29.85659722
2005,8,152.5,0.5,2,0.91,21.1,7.965,29.975,0.0600776,0.27943925,29.35020833
2005,5,153.5,-1.5,3,2.33,21.13,7.04,30.5,0.07584211,1.32252252,29.78979167
2005,11,164.5,-9.5,3,1.75,21.13,5.29,28.17,0.07956531,7.98092105,29.2125
2005,3,153.5,-2.5,2,0.06,21.13,1.13,22.32,0.14626625,-0.2432,29.12729167
2005,8,164.5,-2.5,1,0,21.13,0,21.13,0.08042169,1.08088235,30.19409722
2005,7,167.5,-3.5,1,0.07,21.22,1.26,22.55,0.11240963,-0.62651515,29.90930556
2005,8,154.5,2.5,2.66666667,0.28,21.26,1.49333333,23.03666667,0.08307606,-3.30869565,29.15659722
2005,4,152.5,0.5,2,0.95,21.315,2.865,25.13,0.0841884,2.48582677,29.37760331
2005,7,153.5,0.5,2.66666667,1.15666667,21.34,3.11,25.60666667,0.06191517,-2.25217391,29.6105
2005,1,148.5,-0.5,2,0.09333333,21.38,1.73333333,23.20666667,0.15930554,1.40136986,28.9545122
2005,3,143.5,3.5,3,0,21.43,0,21.43,0.0842545,0.64834437,29.26014085
2005,2,156.5,-2.5,3,0,21.46,0,21.46,0.09152583,3.4125,29.01423077
2005,6,153.5,1.5,2,1.83666667,21.47666667,13.78,37.09666667,0.077661,-2.80816327,29.75236111
2005,11,156.5,-5.5,3.5,0.325,21.485,0.98,22.79,0.06889175,11.965625,30.07112782
2005,9,159.5,-1.5,3.5,0,21.505,0,21.505,0.07401433,3.88333333,29.80041667
2005,9,159.5,-2.5,3,0,21.51,0,21.51,0.06596008,4.87173913,30.06028169
2005,3,143.5,0.5,2,0.18,21.545,0.97,22.69,0.11071331,-2.49416058,29.20916667
2005,12,159.5,-7.5,3.5,1.075,21.55,3.24,25.86,0.0658015,11.30963855,30.28179325
2005,12,157.5,-6.5,3,0.54,21.55,1.62,23.71,0.05681375,10.34857143,30.52204255
2005,7,169.5,-1.5,1,0.05,21.55,0.98,22.58,0.13890608,-3.85777778,29.90444444
2005,5,150.5,-0.5,2,0.62,21.605,2.27,24.49,0.06403017,5.26118421,29.93125
2005,5,150.5,4.5,1,0,21.67,0,21.67,0.05460489,3.04489796,29.54574468
2005,7,152.5,3.5,2,0.315,21.675,0.95,22.94,0.0587825,-2.52278481,29.85687943
2005,10,156.5,-2.5,2,0.5,21.68,2.84,25.015,0.06098692,4.58490566,30.12680556
2005,7,151.5,3.5,2,0,21.715,0,21.715,0.07382047,-0.59827586,29.70805556
2005,10,161.5,-0.5,3,0,21.74,0,21.74,0.06257406,6.38651685,30.31486111
2005,10,162.5,-4.5,3.5,0,21.74,0,21.74,0.09892722,2.39166667,29.68770833
2005,10,163.5,-0.5,4,0,21.74,0,21.74,0.07463294,4.79615385,30.26041667
2005,11,162.5,-5.5,3,0,21.75,0,21.75,0.08121533,8.02111111,30.11097222
2005,7,156.5,1.5,1,0,21.8,0,21.8,0.05765578,-4.74444444,29.89597222
2005,3,165.5,-2.5,3,0,21.86,0,21.86,0.09229736,1.1173913,29.76520833
2005,5,152.5,-1.5,3,1.09,21.89,3.29,26.27,0.08006567,3.57951807,29.65333333
2005,12,156.5,-11.5,3,3.63,21.9,10.97,36.5,0.11792325,10.77857143,29.45763258
2005,11,158.5,-3.5,1,0.55,21.91,10.4,32.87,0.07482875,6.6870229,30.25430556
2005,8,155.5,2.5,2,0.685,22.03,3.56,26.27,0.06666156,0.57894737,29.39524476
2005,8,173.5,-0.5,1,0,22.06,0,22.06,0.20984581,1.08156028,29.57826389
2005,1,155.5,-3.5,2,0.025,22.085,0.45,22.56,0.09052247,2.08085106,28.74744681
2005,11,156.5,-2.5,3,0.69,22.11,2.09,24.9,0.050225,8.31509434,30.23263889
2005,11,171.5,3.5,1,0,22.22,0,22.22,0.11622325,6.42627119,29.41041667
2005,3,161.5,-3.5,3,0,22.27,0,22.27,0.10419677,-0.6858156,29.37034722
2005,3,155.5,-3.5,2,0.25,22.275,1.115,23.635,0.13784287,-2.04133333,29.56076389
2005,12,153.5,-12.5,3,1.11,22.32,3.35,26.79,0.08694675,11.88857143,29.43495274
2005,12,156.5,-0.5,3,0,22.32,0,22.32,0.04119608,8.87866667,30.57754808
2005,1,145.5,-0.5,2,0,22.405,0,22.405,0.19057207,-5.70833333,28.91669291
2005,1,154.5,0.5,1,0.07,22.46,1.25,23.78,0.05113229,2.88110236,29.41421488
2005,10,161.5,-2.5,3.5,0.18,22.465,0.545,23.19,0.09028375,2.60592105,30.07479167
2005,6,144.5,0.5,2,0.415,22.5,1.25,24.165,0.07654367,0.98125,29.74326389
2005,8,158.5,3.5,3,0,22.56,0,22.56,0.05814088,-3.1625,29.28381944
2005,6,161.5,-0.5,2.66666667,0.99333333,22.57,2.47666667,26.04333333,0.08072625,3.50338983,29.86201389
2005,1,157.5,6.5,1,0,22.6,0,22.6,0.0826636,0.19795918,28.28179688
2005,10,162.5,-1.5,3.5,0.59,22.645,1.675,24.91,0.079863,4.85897436,30.26888889
2005,5,160.5,0.5,1,0,22.68,0,22.68,0.10766688,0.90438596,29.58006944
2005,9,147.5,1.5,2.5,0,22.725,0,22.725,0.09048878,1.50666667,29.57451389
2005,2,149.5,0.5,3,0,22.73,0,22.73,0.09009737,-1.64100719,29.77277778
2005,10,166.5,-2.5,3,0,22.73,0,22.73,0.12654025,3.38382353,30.38555556
2005,12,160.5,-1.5,3,0,22.73,0,22.73,0.04603883,10.95862069,30.22681499
2005,3,156.5,-1.5,3.5,3.02,22.805,8.71,34.54,0.09801444,-3.10555556,29.40472222
2005,7,174.5,-1.5,1,0.3,22.89,5.72,28.92,0.25296056,-6.10555556,29.38625899
2005,5,156.5,-0.5,3,1.34,22.91,4.05,28.3,0.0664245,1.03125,30.06881944
2005,7,175.5,0.5,4,1.91,22.92,4.34,29.17,0.202783,-1.59850746,29.20583333
2005,9,177.5,-0.5,1,0,23.08,0,23.08,0.18996842,-0.20652174,29.04277778
2005,7,173.5,-1.5,1,0,23.12,0,23.12,0.22739592,-2.95148515,29.50916667
2005,5,160.5,2.5,2,0.255,23.23,0.775,24.26,0.08587669,2.2921466,29.44083333
2005,5,154.5,-1.5,2.66666667,0.84333333,23.23333333,4.66,28.73333333,0.07202833,4.06142857,29.90986111
2005,12,162.5,-6.5,2,1.125,23.295,14.395,38.81,0.058729,12.752,30.44684008
2005,2,157.5,0.5,4,0,23.33,0,23.33,0.05627427,1.77731959,28.72283582
2005,5,148.5,1.5,2,2.135,23.4,6.45,31.985,0.07002333,0.98860759,29.54541667
2005,1,156.5,6.5,1,0.31,23.45,5.9,29.66,0.09376492,-2.07945205,28.31471831
2005,9,151.5,2.5,2,1.645,23.495,15.175,40.32,0.07843156,-2.30862069,29.24
2005,12,159.5,-6.5,3,0,23.71,0,23.71,0.06444992,12.78369565,30.12489669
2005,3,149.5,3.5,2,0.365,23.75,1.095,25.21,0.06757963,0.98521739,29.24625
2005,10,156.5,-1.5,2,0.275,23.82,1.355,25.45,0.062683,4.7326087,30.09701389
2005,3,152.5,-1.5,2,1.35,23.835,25.435,50.62,0.11503517,-0.01586207,29.46326389
2005,7,153.5,1.5,2.66666667,0.07,23.85,0.21,24.13,0.05496722,1.60769231,29.77958042
2005,1,146.5,2.5,3,0.43,23.93,1.28,25.64,0.0757445,-3.48301887,28.46226804
2005,10,158.5,-2.5,3,0.55,23.94,1.67,26.17,0.06840369,3.52909091,30.15854167
2005,12,160.5,-6.5,2,0.53,23.98,2.29,26.8,0.05885187,11.1036036,30.38123711
2005,5,171.5,-2.5,1,0.1,24,1.9,26,0.11505075,-1.329,29.75972222
2005,11,169.5,1.5,4,0.12,24,0.28,24.4,0.12434408,7.5,29.648125
2005,3,161.5,-1.5,3,1,24.19,3.03,28.23,0.07406111,2.86766467,29.18743056
2005,5,160.5,1.5,2,1.09,24.21,3.29,28.59,0.09640975,2.54713376,29.420625
2005,4,153.5,2.5,2,0,24.24,0,24.24,0.061533,3.2691358,28.99937008
2005,6,154.5,-1.5,3,0,24.39,0,24.39,0.07266242,-0.29803922,29.78708333
2005,7,177.5,-0.5,2,0.435,24.475,8.215,33.125,0.20625775,-2.32421053,29.57555556
2005,3,163.5,-1.5,3.5,0.285,24.495,0.725,25.505,0.07093245,1.60731707,29.53041958
2005,5,157.5,-0.5,3.5,0.95,24.53,2.505,27.985,0.07593412,4.65,30.04666667
2005,5,147.5,1.5,1,0,24.53,0,24.53,0.08042778,1.4060241,29.35895833
2005,4,165.5,1.5,1,0,24.55,0,24.55,0.19118667,-0.59142857,28.87768
2005,12,154.5,-11.5,2,0.555,24.555,1.675,26.785,0.1021174,9.64767442,29.36307229
2005,7,158.5,0.5,3,4.08,24.59,12.31,40.98,0.06585112,0.75890411,29.89753623
2005,2,153.5,0.5,1,0,24.59,0,24.59,0.06569792,6.91219512,29.49881944
2005,7,159.5,0.5,3,0,24.59,0,24.59,0.06768508,-0.5223301,29.85244604
2005,2,158.5,-0.5,3,0.27,24.63,0.8,25.7,0.059465,1.40288462,28.4692
2005,12,158.5,-4.5,2.66666667,1.88666667,24.8,4.56333333,31.25,0.07376575,8.47333333,30.57507692
2005,9,149.5,0.5,2,0.85,24.855,4.835,30.54,0.0779425,-2.82063492,29.52708333
2005,6,177.5,-0.5,1,0.25,25,4.75,30,0.20503475,-2.55882353,29.62993056
2005,2,146.5,1.5,2,0.27,25,1.345,26.62,0.1177455,0.65652174,29.00840278
2005,6,178.5,4.5,3,0,25,0,25,0.13410464,-9.12959184,28.87604167
2005,10,157.5,-4.5,2,0,25.025,0,25.025,0.06374542,1.5038835,29.91270833
2005,4,158.5,-4.5,2,1.285,25.13,20.895,47.315,0.07875083,13.716,29.81083333
2005,5,158.5,-0.5,3,0,25.16,0,25.16,0.07539494,3.2796875,29.89423611
2005,5,152.5,3.5,3,0,25.21,0,25.21,0.05415512,4.24285714,29.81243056
2005,2,158.5,-1.5,3,0.11,25.27,0.32,25.7,0.06492027,4.01,28.39253731
2005,10,162.5,-0.5,3,0,25.36,0,25.36,0.06329742,6.45322581,30.17701389
2005,10,162.5,-3.5,2.66666667,0.15,25.36333333,0.45333333,25.96666667,0.10077667,-0.53230769,29.83416667
2005,3,158.5,-2.5,3,1.21,25.42,3.64,30.27,0.12128838,-3.42020202,29.27513889
2005,3,159.5,-2.5,3,2.72,25.45,8.19,36.36,0.1191415,1.0278481,29.24631944
2005,9,157.5,-0.5,2,0.37,25.54,1.65,27.55,0.0736455,6.42941176,29.57656716
2005,5,159.5,2.5,1,0,25.55,0,25.55,0.10588717,1.22752294,29.46326389
2005,2,157.5,-5.5,3,0,25.71,0,25.71,0.15435686,-0.91221374,28.81569343
2005,1,160.5,-0.5,3,0,25.84,0,25.84,0.04626269,5.88709677,28.91638889
2005,3,164.5,-2.5,3,0.1,25.91,0.3,26.32,0.07954088,2.07655502,29.70625
2005,1,161.5,-1.5,3,0,25.91,0,25.91,0.05032825,5.56018519,29.41380282
2005,2,173.5,-1.5,2,0,25.925,0,25.925,0.144192,10.30795455,29.68210526
2005,2,147.5,3.5,2,0.22,25.95,1.11,27.28,0.09180325,5.74782609,29.04847222
2005,10,161.5,-3.5,2.66666667,0,25.96333333,0,25.96333333,0.09961081,4.48833333,29.70895833
2005,4,149.5,5.5,1,0,26,0,26,0.06773329,6.23461538,28.84584507
2005,8,153.5,3.5,2,0.66,26.035,4.955,31.65,0.08274808,-7.49275362,29.02972222
2005,1,145.5,1.5,2,0,26.065,0,26.065,0.09184767,-4.96981132,28.83230088
2005,2,143.5,3.5,3,0,26.07,0,26.07,0.13002581,-2.04628099,28.59395833
2005,6,170.5,-2.5,1,0,26.16,0,26.16,0.14757356,-0.95291005,30.03666667
2005,12,157.5,-3.5,3.5,0.41,26.21,1.23,27.845,0.0526935,6.990625,30.85651163
2005,11,162.5,-8.5,3,3.06,26.32,9.22,38.6,0.0856416,4.75121951,29.40542254
2005,2,152.5,3.5,1,0.09,26.32,1.78,28.2,0.08023075,2.41134021,29.37930556
2005,3,146.5,6.5,3,0,26.47,0,26.47,0.10353353,1.60697674,28.34666667
2005,3,153.5,2.5,3,0,26.52,0,26.52,0.06520975,0.97524752,29.50548611
2005,8,191.5,2.5,2,1.54,26.615,21.535,49.69,0,0.71459459,28.74194444
2005,3,148.5,2.5,2,0.06,26.665,0.315,27.045,0.0590175,-0.12929936,29.67486111
2005,8,154.5,3.5,2,0.16,26.675,1.26,28.095,0.07909606,-6.2203125,29.11680556
2005,5,152.5,-0.5,2.66666667,1.72333333,26.69666667,4.89666667,33.31333333,0.06693275,-0.24204545,29.79159722
2005,10,163.5,-1.5,3.5,1.015,26.725,3.06,30.8,0.07896333,4.73230769,30.37006944
2005,10,158.5,-4.5,3,0,26.76,0,26.76,0.0744325,1.05454545,30.09229167
2005,12,157.5,-1.5,3,0,26.83,0,26.83,0.044559,6.434,31.15106481
2005,9,156.5,-3.5,3,0,26.88,0,26.88,0.0606562,4.49516129,29.9920979
2005,9,165.5,-1.5,2.66666667,0.34,26.92666667,1.80666667,29.07333333,0.12031833,2.388,29.88694444
2005,1,144.5,2.5,3,0.65,27,1.96,29.62,0.10164625,-5.65696203,29.11170213
2005,11,150.5,-7.5,3,0.94,27.11,2.85,30.91,0.21986133,4.61805556,28.18112903
2005,4,150.5,1.5,3,0.37,27.18,1.12,28.66,0.07383811,4.95925926,28.99288889
2005,3,147.5,2.5,2,0,27.225,0,27.225,0.05999733,-0.3835443,29.71597222
2005,4,157.5,-4.5,1,0,27.27,0,27.27,0.08535317,12.05614035,29.70576389
2005,11,158.5,-2.5,3,0.55,27.43,1.66,29.65,0.05573881,7.55547445,30.18034722
2005,7,167.5,-2.5,1,0.33,27.48,6.25,34.06,0.11580487,-2.62731959,29.95548611
2005,10,181.5,6.5,4,0,27.5,0,27.5,0,12.82292994,29.58222222
2005,7,155.5,2.5,2,0.015,27.61,0.29,27.915,0.05966688,2.73709677,29.86638889
2005,3,155.5,-0.5,3,0.54,27.62,1.64,29.8,0.06179387,0.13925234,29.84215278
2005,5,149.5,-0.5,3,3.71,27.68,11.2,42.59,0.06986044,3.35,30
2005,7,150.5,2.5,2,0,27.775,0,27.775,0.04692917,-2.74757282,29.716875
2005,5,147.5,3.5,1,0,27.78,0,27.78,0.05916158,6.18170732,29.39111111
2005,11,155.5,-1.5,3,0,27.78,0,27.78,0.05461708,6.79831933,30.10489209
2005,2,157.5,-0.5,2.5,0.535,27.895,1.61,30.04,0.05459944,3.53150685,29.1084507
2005,12,159.5,-1.5,3.5,1.515,27.9,4.065,33.485,0.04345311,10.18214286,31.32889868
2005,3,151.5,2.5,2,0.105,27.915,1.945,29.96,0.06560229,-0.28995215,29.53698529
2005,6,170.5,1.5,4,1.43,28.04,3.25,32.71,0.17929675,-2.33595506,29.47166667
2005,11,161.5,-6.5,3,0.36,28.1,1.1,29.56,0.07523381,14.01408451,30.00923611
2005,11,163.5,-8.5,3,3.51,28.17,10.58,42.25,0.08454475,7.97685185,29.45465278
2005,3,160.5,-1.5,3,1,28.23,3.03,32.26,0.05647089,1.03137255,29.29479167
2005,5,149.5,1.5,3,3.02,28.28,9.1,40.4,0.06104708,4.31478261,29.53055556
2005,9,164.5,1.5,4,0.96,28.29,2.18,31.43,0.06434425,3.34074074,29.93798611
2005,3,144.5,4.5,3.5,0,28.575,0,28.575,0.07607556,5.19915966,29.19887324
2005,11,158.5,-4.5,2.66666667,0.88666667,28.77666667,3.42666667,33.09,0.09785927,8.62272727,30.15708333
2005,10,154.5,-1.5,2,0.19,28.88,3.595,32.67,0.06018033,3.81707317,30.07930556
2005,10,162.5,-5.5,1,0,28.9,0,28.9,0.08901042,4.5587156,30.04846154
2005,6,171.5,2.5,4,0.43,28.97,0.97,30.37,0.19471808,-3.96949153,28.99615942
2005,3,148.5,-0.5,1,0,28.99,0,28.99,0.10366327,-0.43134328,29.73277778
2005,6,156.5,1.5,1,0,29,0,29,0.06344013,-0.51643836,29.80145833
2005,7,155.5,3.5,2,0.005,29.045,0.115,29.165,0.0561885,0.91914894,30.00368056
2005,6,172.5,-1.5,1,0,29.09,0,29.09,0.18228133,-3.37935484,29.7275
2005,9,164.5,-1.5,2,0.33,29.195,0.995,30.52,0.10271317,-0.4606383,29.81902778
2005,4,163.5,-4.5,3,0,29.38,0,29.38,0.08217583,11.65726496,29.77805556
2005,3,145.5,1.5,1,0.2,29.43,3.71,33.33,0.08620592,-0.5525,29.29104167
2005,3,142.5,0.5,2,0.015,29.43,0.24,29.68,0.11441027,-6.27125,29.34895833
2005,12,160.5,-2.5,3.5,0.46,29.545,1.25,31.25,0.0531755,8.56176471,30.91820926
2005,8,161.5,5.5,4,0,29.85,0,29.85,0.03982175,-9.47142857,29.96104167
2005,3,151.5,1.5,2,0.52,29.875,6.09,36.485,0.07584908,-1.39516129,29.60402778
2005,10,158.5,-3.5,3.5,0.405,29.895,1.06,31.35,0.06712919,3.46513761,30.15861111
2005,6,176.5,-3.5,1,0,30,0,30,0.14509263,-3.99041916,29.941875
